img_name,mos,comments
gc5suoi9fr,4.70249176025391,i like the idea but the image is a bit too much contrast for my tastes
q40up2bly5,5.87624359130859,i like the bw conversion in this image very nice
8ikzwzeu5y,3.81083846092224,i like the black and white in this photo very nice
q53soo2jdc,4.95821237564087,i like the use of black and white in this photo very nice
7csfxwwvz2,6.99558877944946,i like the use of black and white in this image very nice
4wjqi37t1m,5.20501756668091,i like the use of black and white in this photo very nice
cdqnzaa637,6.50783777236939,i like the idea but the light is a bit too much
10pnnj036a,6.28111839294434,great capture love the detail and colors in this image very nice
vepmonefz3,5.75377988815308,great photo colors are really nice great job
95kmt3x7b3,6.57027387619019,i like the idea but the light is a bit too much
8w42pecwr6,5.12932443618774,i like the use of sepia tone in this image very nice
4s1fz24scx,6.11802530288696,i like the idea but the blue is a little too much
p6yuzi1xmr,5.81118059158325,i like the idea but the image is a little too dark
1qpkgdok5z,5.24319791793823,i like the idea but the green is a bit too much
wpszkxn9cd,5.63988542556763,nice colors but the image is a little blurry
klp7thdgxs,4.82028198242188,i like the idea but the colors are a little too much
uejbpf22bt,5.08979940414429,i like the idea but the colors are a little too much
phhq93lpqi,6.19989252090454,i like the use of selective desat in this image very nice
kqz07ivfte,5.65886068344116,i love the light and warm light in this image very nice
2d9asazvzg,5.63465929031372,i like the idea but the light is a bit too dark
fhyee4hgv4,5.38272476196289,i love the colors and the light in this image very nice
690loma89v,4.78788757324219,i like the idea but the colors are a little too much
bcrnbtxp0y,4.24523973464966,i like the idea but the light is a bit too dark
a92kez4w06,5.74317741394043,i like the idea but the photo is a bit too much color
08pwofbcad,4.42094230651856,i like the idea but the image is a bit too much color
m7271hbvrm,5.00178384780884,i like the idea but the light is a bit too much
7eojgjvt4q,3.68892168998718,i like the idea but the green is a little too much
zh4s053309,6.36538648605347,i like the idea but the colors are a little too much
vjf7cjcgqi,5.39036321640015,i like the idea but the red is a bit too much
ce64p17ku1,4.62112331390381,i like the idea but the colors are a little too much
dxetkdfojl,5.44857025146484,very nice love the colors and the light in this image very nice
lvo0sopgpr,4.66304445266724,i like the idea but the image is a little too much color
5vkanad68z,6.03015661239624,i like the idea but the light is a bit too much
4k9wr3ps4w,5.99078130722046,i like the idea but the image is a bit too much contrast for my liking
7mv0bnyb4n,5.14939689636231,i like the idea but the image is a bit too much contrast
z7g3nyd6u8,5.39407205581665,i like the use of sepia tone in this image very nice
yfa7rma7w7,5.99214506149292,i like the idea but the image is a bit too much color
svv8rfrz2v,5.67863512039185,i like the idea but the image is a little too much light
2gd0o9houf,5.72600507736206,i like the idea but the grain is a bit too much
n9thhsbcfk,4.75860595703125,i like the idea but the light is a bit too much
ul9n9d8eyi,6.83529472351074,i like the texture in this image and the bw is very nice
kd2gch39om,5.96640062332153,i like the colors and the grain in this photo very nice
ec86z9x2rx,5.1645073890686,i like the colors and the lines in this image very nice
d0ccrzngu1,5.97180032730103,i like the idea but the light is a bit too dark
4vll06vrlg,7.01438713073731,i like the colors and the light in this image very nice
cpkgm8qpah,4.68825340270996,i like the colors and the light in this image very nice
iffo7z4ikw,5.49298238754272,i like the idea but the image is a bit too much color
ii78wxqfya,5.33805418014526,i like the idea but the colors are a bit too much
uk7jp6czmg,6.52247762680054,i like the lines and the light in this image very nice
zqu797q5nx,4.62389230728149,i like the colors and the light in this image very nice
9b3b0dvs5f,4.83266592025757,i like the colors and the light in this image very nice
quhw4t8psp,5.37834310531616,i like the idea but the blue is a bit too much
5f5g1y5naf,5.85938882827759,i like the colors and the lines in this image very nice
0ao3i8n6vl,6.07439041137695,i like the colors and the blue in this image very nice
qykbi0cfzz,5.53505516052246,i love the colors and the light in this image very nice
y23o4b8o60,4.75993299484253,i like the colors and the light in this image very nice
itk9zy6ojf,5.74321365356445,i like the <unk>
0o55x5zmml,5.53897285461426,i like the bw conversion in this photo very nice
14avqr5wja,6.28773164749146,i like the colors and the blue in this image very nice
p3g9ea5uoo,5.25049448013306,i like the idea but the light is a bit too much
b64bwk2h0h,5.62246704101563,i like the idea but the blue is a little too much
t1ol6r8ggx,6.07029104232788,i like the lines and the black in this image very nice
wqedscw2ab,5.4853777885437,i love the colors and the light in this image very nice
qb9q91vqiy,5.94121980667114,i like the use of black and white in this photo very nice
b6zmoz8pp2,5.463050365448,i love the colors and the light in this image very nice
m7dydo6txq,5.4945216178894,i like the use of sepia tone in this photo very nice
li114f4rx8,7.26491785049439,i like the idea but the exposure is a little too much
02304ybotc,5.27534341812134,i like the lines and the light in this image very nice
eu7jn3dtt5,5.81973457336426,i like the contrast and the bw conversion in this image very nice
h7nbqv69jb,5.3119797706604,i like the idea but the blue is a bit too much
2wtoxbsllh,5.20837068557739,i like the colors and the light in this image very nice
3ai3p23f00,5.65714502334595,great photo colors are really nice great job
6cc5fzvzr5,5.64771890640259,great photo colors are really nice great job
4yns5u2kgy,5.90271949768066,i like the idea but the light is a bit too dark
78q5l06gsf,6.22430467605591,i like the idea but the light is a bit too much
durbzb9v1r,5.79250192642212,i like the colors and the <unk>
lz9ylndj88,5.10800647735596,i like the colors in this photo and the image is very nice
56ahmweer5,5.7726902961731,great candid love the black and white in this photo very nice job
y1vwjyyrkt,6.13176345825195,great capture love the colors and the detail in this photo very nice
ok4btoxf3a,5.09932279586792,i love the blue tones in this picture very nice
xqsj4gvnuc,5.67493772506714,i love the colors and the green in this image very nice
7svxgccpqr,6.14603567123413,i like the lines and the bw in this image very nice
4gqp75yb3p,4.91318559646606,i like the idea but the bw is a bit too much
yvl0yr7z8g,6.09643745422363,i like the idea but the bw is a bit too much
38n1qebjcn,5.54506158828735,i love the colors and the clouds in this image very nice
0ozvlbgzr7,5.24940490722656,i like the idea but the image is a little too much contrast
1sg05oxyh5,6.22601318359375,i love the dark tones in this image very nice
484c92vspu,5.88715600967407,i like how the light is in this photo in black and white very nice
2b2n6l0ojk,6.42428541183472,i love the colors and the blue in this image very nice
pl8cskk2y6,5.11211252212524,i like the texture and contrast in this photo very nice
nz021i6cux,4.19821929931641,i like the clouds but the clouds are a little too dark
4w3x2hbhxq,6.44680976867676,i like the colors but the image is a bit too much
sjf12tys5u,5.99638223648071,i like the idea but the image is a bit too much contrast
63c0km06ge,5.31809282302856,great photo colors are really nice great job
tvp5l3ziiu,4.0044322013855,i like the idea but the light is a bit too much
al20ewsa0t,5.23104524612427,i like the idea but the green is a little too much
zafbwmhu1c,5.23979043960571,i like the idea but the grain is a bit too much
8ngpxhbmr6,6.05091714859009,i like the use of light in this image very nice
wovpkbk9xh,5.45143842697144,i love the colors in this photo and the image is very nice
lztk0oeb5h,6.58717584609985,i love the bw tones in this image very nice
0h9vr2tcc7,3.99582743644714,i like the colors and the contrast in this image very nice
4p4stppt7g,5.74856185913086,i like the colors and the light in this image very nice
0jmcsfar8x,5.53687524795532,nice portrait nice bw tones
l72a373uw8,4.92945289611816,i like the idea but the black is a bit too much
yri49q3a1y,5.30262231826782,i like the idea but the light is a bit too dark
gvv2rvbwst,4.76056480407715,i like the idea but the image is a bit too much noise reduction
2xdq3xr1ez,5.5074257850647,i like the idea but the image is a bit too much contrast
zf61i8sgge,5.89539194107056,i like the colors and the selective desat in this photo very nice job
6s5m3x5dvm,5.39057493209839,i like the idea but the image is a bit too much noise
rlxy8hfxb2,4.62654972076416,i like the idea but the photo is a bit too much noise
8wglg4xj02,5.42279577255249,i like the colors and the <unk>
1nx6ewi3h7,5.25680303573608,great capture but the image quality is a little too much
z2fcn8mskp,5.06552648544312,i like the colors and the soft colors in this photo very nice
ck4ay1lpcp,6.04112052917481,i like the use of selective desat in this photo very nice
iopm2x1rdo,5.42919683456421,i like the idea but the image is a bit too much contrast for my taste
yzt534cln7,6.48327016830444,nice idea but the colors are a bit too much
k8y1r9h56d,6.01697969436646,great capture love the colors and the detail in this image very nice
2hz5h42ed0,6.29161596298218,great capture love the colors and detail in this image very nice
3n3sf47055,6.17049026489258,i like the idea but the image is a bit too much contrast
ytd44rhdfa,5.7813663482666,great capture love the colors and light in this image very nice
8qvnj73xhw,5.99673843383789,nice capture but the image is a little too much contrast
5w4nmckisu,5.77504777908325,great capture love the colors and the detail in the feathers very nice
70oo3r2ayx,5.82945775985718,great capture love the detail and colors in this image very nice
v82s8c5cyw,4.83627367019653,very nice portrait i like the colors and the <unk>
xoks2i53gr,6.80122184753418,great capture love the colors and detail in the feathers
v0k8y7fjfo,4.80460119247437,a little bit too much noise in the image
osagp5gzpb,6.23183107376099,great capture love the detail and colors in this image very nice
1vq65lbwbv,6.78941345214844,i like the idea but the colors are a little too much
kjbvgfnmty,5.14066791534424,great capture love the colors and detail in the feathers very nice
71e71l95bz,5.30718755722046,i like the idea but the colors are a bit too much
8v96ndqot4,6.19713068008423,i like the use of grain and grain in this photo very nice
iwew8yk04c,5.02130508422852,i like the idea but the image is a bit too much color
